2024-05-13 19:43:56,187 [myid:] - INFO  [main:o.a.z.s.q.QuorumPeerConfig@177] - Reading configuration from: /home/azx/Desktop/distributed-database/apache-zookeeper-3.8.4-bin/bin/../conf/zoo.cfg
2024-05-13 20:22:31,146 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x100004b7d390011, timeout of 10000ms exceeded
2024-05-13 20:22:39,146 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x100004b7d390014, timeout of 10000ms exceeded
2024-05-13 20:23:01,047 [myid:] - INFO  [NIOWorkerThread-29:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:42594, session = 0x100004b7d390015
2024-05-13 20:24:54,857 [myid:] - INFO  [NIOWorkerThread-25:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:55070, session = 0x100004b7d390016
2024-05-13 20:25:05,147 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x100004b7d390016, timeout of 10000ms exceeded
2024-05-13 20:26:18,005 [myid:] - INFO  [NIOWorkerThread-14:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:59306, session = 0x100004b7d390017
2024-05-13 20:26:54,989 [myid:] - INFO  [NIOWorkerThread-7:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:42288, session = 0x100004b7d390002
2024-05-13 20:28:40,904 [myid:] - INFO  [NIOWorkerThread-12:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:59314, session = 0x100004b7d390018
2024-05-13 20:28:49,146 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x100004b7d390018, timeout of 10000ms exceeded
2024-05-13 20:34:27,719 [myid:] - INFO  [NIOWorkerThread-26:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:48980, session = 0x100004b7d39001a
2024-05-13 20:37:16,046 [myid:] - INFO  [NIOWorkerThread-29:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:45662, session = 0x100004b7d39001b
2024-05-13 20:37:25,146 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x100004b7d39001b, timeout of 10000ms exceeded
2024-05-13 20:43:04,648 [myid:] - INFO  [NIOWorkerThread-15:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:35666, session = 0x100004b7d39001c
2024-05-13 20:43:56,193 [myid:] - INFO  [PurgeTask:o.a.z.s.DatadirCleanupManager$PurgeTask@139] - Purge task started.
2024-05-13 20:43:56,194 [myid:] - INFO  [PurgeTask:o.a.z.s.p.FileTxnSnapLog@124] - zookeeper.snapshot.trust.empty : false
2024-05-13 20:43:56,195 [myid:] - INFO  [PurgeTask:o.a.z.s.DatadirCleanupManager$PurgeTask@145] - Purge task completed.
2024-05-13 20:44:37,066 [myid:] - INFO  [NIOWorkerThread-19:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:53494, session = 0x100004b7d39001d
2024-05-13 20:44:51,450 [myid:] - INFO  [NIOWorkerThread-24:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:43956, session = 0x100004b7d39001e
2024-05-13 20:53:25,299 [myid:] - INFO  [NIOWorkerThread-27:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:53792, session = 0x100004b7d39001f
2024-05-13 20:53:35,146 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x100004b7d39001f, timeout of 10000ms exceeded
2024-05-13 20:58:35,244 [myid:] - INFO  [NIOWorkerThread-17:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:56766, session = 0x100004b7d390021
2024-05-13 20:58:40,011 [myid:] - INFO  [NIOWorkerThread-25:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:52948, session = 0x100004b7d390020
2024-05-13 20:58:45,146 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x100004b7d390021, timeout of 10000ms exceeded
2024-05-13 21:00:31,807 [myid:] - INFO  [NIOWorkerThread-21:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:53784, session = 0x100004b7d390022
2024-05-13 21:00:48,017 [myid:] - INFO  [NIOWorkerThread-5:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:42128, session = 0x100004b7d390023
2024-05-13 21:00:57,146 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x100004b7d390023, timeout of 10000ms exceeded
2024-05-13 21:17:21,360 [myid:] - INFO  [NIOWorkerThread-8:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:52266, session = 0x100004b7d390025
2024-05-13 21:17:31,147 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x100004b7d390025, timeout of 10000ms exceeded
2024-05-13 21:17:32,643 [myid:] - INFO  [NIOWorkerThread-14:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:35308, session = 0x100004b7d390019
2024-05-13 21:33:37,904 [myid:] - INFO  [NIOWorkerThread-3:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:55044, session = 0x100004b7d390027
2024-05-13 21:33:47,147 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x100004b7d390027, timeout of 10000ms exceeded
2024-05-13 21:33:48,773 [myid:] - INFO  [NIOWorkerThread-15:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:45244, session = 0x100004b7d390024
2024-05-13 21:33:51,392 [myid:] - INFO  [NIOWorkerThread-2:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:43854, session = 0x100004b7d390026
2024-05-13 21:33:54,665 [myid:] - INFO  [NIOWorkerThread-20:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:39374, session = 0x100004b7d390028
2024-05-13 21:43:56,193 [myid:] - INFO  [PurgeTask:o.a.z.s.DatadirCleanupManager$PurgeTask@139] - Purge task started.
2024-05-13 21:43:56,194 [myid:] - INFO  [PurgeTask:o.a.z.s.p.FileTxnSnapLog@124] - zookeeper.snapshot.trust.empty : false
2024-05-13 21:43:56,194 [myid:] - INFO  [PurgeTask:o.a.z.s.DatadirCleanupManager$PurgeTask@145] - Purge task completed.
2024-05-13 22:05:37,454 [myid:] - INFO  [NIOWorkerThread-9:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:56402, session = 0x100004b7d390029
2024-05-13 22:07:00,609 [myid:] - INFO  [NIOWorkerThread-8:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:37984, session = 0x100004b7d39002e
